# 1
# 3207
c	-7.650	+47.215	+13.050	+13372.000
d	+3.830	-23.295	-6.830	+103144.000
# 3313
c	-19.050	+26.415	-4.650	+49888.000
d	+17.100	-23.295	+4.350	+36358.000
# 3202
a	+5.640	-12.880	-22.255	+111186.000
c	-20.100	+23.815	-2.750	+38090.000
# 3349
c	-5.500	+25.375	+3.250	+16278.000
d	+12.450	-49.815	-12.250	+12091.000
# 3319
c	+15.000	+45.655	-6.350	+57166.000
d	-7.350	-24.335	+0.300	+6686.000
# 3358
c	-7.100	+21.215	+6.750	+35948.000
d	+14.490	-44.615	-10.890	+92339.000
# 3387
a	-20.350	+19.850	-31.615	+3306.000
b	+5.900	-25.650	+48.775	+55325.000
# 3439
c	-18.217	+22.255	+18.883	+26419.000
d	+6.550	-21.735	-3.600	+16882.000
# 3302
a	-14.500	+21.350	-24.855	+74294.000
b	+20.279	-30.493	+34.215	+114938.000
# 3434
c	+12.200	+39.935	+1.250	+37647.000
d	+4.350	-23.295	-18.600	+52628.000
# 3461
c	-12.700	+25.375	+3.850	+42767.000
d	+11.950	-27.975	-8.400	+25707.000
# 3487
a	-18.950	+4.750	-20.175	+6267.000
b	-1.083	+11.783	+28.495	+62200.000
# 3369
c	+13.320	+33.695	+24.910	+125727.000
d	-14.150	-37.855	-18.200	+25417.000
# 3478
a	-8.475	+26.675	-25.375	+78269.000
d	-1.550	-33.695	-9.600	+40438.000
# 3598
b	+16.883	+3.183	+22.775	+13819.000
c	+4.817	+24.855	+21.017	+34347.000
# 3524
a	+1.500	+11.250	-40.455	+27475.000
b	+0.250	-9.650	+24.855	+88134.000
# 3645
c	-20.125	+25.895	+21.675	+65956.000
d	+21.100	-26.935	-22.000	+22534.000
# 3758
c	+14.450	+23.815	+43.600	+35767.000
d	-19.000	-25.375	-42.650	+15813.000
# 3750
a	-3.050	+13.750	-34.735	+16514.000
b	+4.483	-18.867	+40.975	+87489.000
# 3751
a	-0.264	+27.721	-30.055	+52452.000
b	+0.700	-29.500	+32.135	+31309.000
# 3822
a	+5.450	+40.450	-21.735	+20658.000
c	-9.900	+23.295	-11.750	+29930.000
# 3761
a	-6.300	+10.550	-49.295	+34586.000
b	+2.859	-2.832	+39.935	+124017.000
# 3852
c	+1.810	+34.215	+5.290	+61991.000
d	-0.150	-23.815	-5.750	+24726.000
# 3907
c	-21.400	+20.695	+16.950	+9265.000
d	-21.583	-20.695	-12.383	+37217.000
# 3780
a	-9.050	+20.550	-37.855	+34130.000
b	+6.094	-13.628	+29.535	+114895.000
# 3818
b	-5.967	+4.175	+35.775	+106774.000
c	-1.750	+20.175	+44.700	+6233.000
# 3896
a	-1.717	+14.483	-24.335	+61502.000
b	+1.017	-10.617	+20.175	+11939.000
# 3908
c	-6.550	+29.535	+40.050	+31730.000
d	+6.125	-25.375	-35.250	+26859.000
# 3959
a	-4.950	+44.250	-25.375	+27960.000
b	+4.250	-42.250	+26.415	+18600.000
# 3891
a	+5.550	+9.250	-30.055	+79901.000
b	-9.450	-13.100	+32.655	+5606.000
# 3916
c	-0.450	+30.055	-12.700	+29932.000
d	+1.470	-20.695	+5.690	+83995.000
# 4033
a	+8.950	+2.250	-42.535	+2973.000
b	-8.650	-0.650	+40.455	+41158.000
# 3911
c	-10.417	+47.215	+7.967	+82225.000
d	+7.450	-35.255	-2.950	+57637.000
# 4057
a	+13.250	+4.750	-23.815	+14399.000
d	+17.550	-21.215	-26.150	+35291.000
# 3969
c	-4.850	+34.735	+10.333	+97148.000
d	+3.050	-22.255	-5.550	+1350.000
# 3943
c	-21.525	+33.695	+7.325	+69308.000
d	+10.562	-36.295	+9.712	+99538.000
# 4142
c	+17.250	+47.215	-10.750	+22178.000
d	-15.550	-21.215	+3.750	+11385.000
# 4034
a	-8.017	-0.983	-35.775	+41471.000
b	+5.710	+1.410	+28.495	+89997.000
# 4115
b	+4.850	-18.650	+27.975	+77396.000
d	+20.050	-50.855	-16.350	+6772.000
# 4261
a	+9.700	-13.250	-22.255	+2882.000
d	-2.750	-38.895	-13.150	+8068.000
# 4275
b	-2.850	-36.750	+21.735	+4874.000
c	+6.750	+37.855	-7.650	+27751.000
# 4366
c	-10.850	+20.695	+10.200	+29308.000
d	+3.050	-44.095	-21.050	+404.000
# 4387
c	+8.250	+27.455	-1.600	+38664.000
d	-14.283	-48.255	+3.517	+17715.000
# 4301
c	+19.800	+44.615	-8.150	+48767.000
d	-8.950	-50.855	-9.950	+16867.000
# 4332
a	-16.479	-4.350	-27.975	+53169.000
b	+17.510	+7.570	+36.815	+44276.000
# 4373
a	+14.750	+24.075	-34.215	+81262.000
d	-10.650	-34.215	-5.250	+7248.000
# 4400
a	-19.450	+7.450	-39.415	+17121.000
b	+20.825	-3.775	+29.535	+39032.000
# 4438
a	-20.150	+1.300	-38.895	+4310.000
b	+16.983	+0.783	+38.375	+57867.000
# 4408
a	-19.117	+43.483	-23.815	+58290.000
d	+10.350	-23.815	+13.550	+35822.000
# 4335
c	-15.383	+40.975	+17.783	+67964.000
d	+9.630	-25.895	-12.510	+87607.000
# 4399
a	+15.100	+3.250	-23.295	+36507.000
b	-20.370	-10.410	+25.895	+78797.000
# 4355
c	-3.670	+47.215	+40.470	+67464.000
d	+2.450	-21.735	-19.900	+106586.000
# 4480
c	-19.850	+34.735	+13.200	+32783.000
d	+21.900	-37.855	-16.450	+25556.000
# 4512
a	-5.317	+12.983	-38.895	+46535.000
b	+0.650	-19.600	+23.815	+773.000
# 4485
c	+4.950	+24.855	+41.350	+12245.000
d	-5.783	-21.735	-37.517	+80299.000
# 4508
a	+6.117	+10.383	-36.815	+55253.000
b	-4.500	-5.750	+23.815	+2229.000
# 4488
c	+0.970	+47.735	+20.090	+40510.000
d	-1.775	-32.135	-11.350	+57272.000
# 4563
a	+10.750	+0.150	-46.175	+3002.000
b	-5.600	-2.450	+48.255	+31681.000
# 4523
c	-12.850	+26.415	+9.900	+49456.000
d	+11.850	-24.335	-5.150	+48489.000
# 4541
b	-14.210	-18.030	+22.775	+58267.000
d	-19.750	-49.815	-1.700	+33432.000
# 4609
a	+0.950	+12.850	-25.375	+31131.000
b	+0.225	-19.575	+29.535	+63220.000
# 4546
a	+14.679	+16.493	-29.015	+85295.000
b	-19.750	-14.250	+28.495	+62279.000
# 4712
a	-6.350	+11.400	-27.975	+22653.000
b	+11.000	-26.350	+23.295	+32213.000
# 4733
c	-14.300	+27.455	-2.050	+2064.000
d	+13.050	-39.415	-4.350	+37848.000
# 4677
a	-4.850	-0.700	-49.815	+71361.000
b	+1.900	+0.450	+23.295	+41989.000
# 4724
a	+12.250	+0.300	-22.775	+2483.000
b	-11.770	-1.590	+20.695	+62149.000
# 4728
a	-9.013	+9.700	-25.375	+118984.000
b	+3.750	-14.750	+39.415	+576.000
# 4787
c	+17.483	+23.295	+35.617	+25268.000
d	+8.150	-40.975	-4.250	+69700.000
# 4850
a	-15.650	+24.200	-32.135	+39532.000
c	-11.850	+31.095	+31.650	+2570.000
# 4846
a	-7.250	+3.150	-29.535	+1061.000
d	-2.050	-21.735	-26.400	+87127.000
# 4902
a	-8.383	+5.983	-22.255	+59634.000
b	+17.350	-11.350	+50.335	+20438.000
# 4851
a	-8.500	-6.950	-20.695	+28491.000
b	+17.000	+1.250	+21.215	+75212.000
# 4918
c	-10.400	+28.495	+18.450	+1023.000
d	+9.850	-30.055	-6.700	+67975.000
# 4881
a	-5.600	+17.750	-21.735	+52114.000
b	-4.283	-17.283	+22.775	+38554.000
# 4898
a	-0.400	-9.550	-38.375	+40894.000
b	+0.850	+8.000	+33.175	+54084.000
# 4997
c	-10.717	+20.695	+10.683	+72785.000
d	+18.150	-36.295	-15.850	+2055.000
# 4921
b	+6.200	+6.550	+33.175	+2204.000
c	+8.810	+22.255	+19.530	+95330.000
# 5065
a	-17.750	-7.550	-22.255	+792.000
b	+21.000	+7.750	+24.855	+38622.000
# 4985
c	+14.300	+36.815	+37.150	+48072.000
d	-14.317	-35.775	-40.433	+90798.000
# 4961
a	-1.617	-13.833	-20.695	+76851.000
c	+1.350	+21.735	+33.525	+55243.000
# 5078
c	+3.525	+20.175	+3.775	+77418.000
d	-5.950	-34.215	-1.250	+5688.000
# 5098
c	+9.364	+21.735	+35.521	+82345.000
d	-12.450	-24.855	-39.450	+32271.000
# 5022
a	+7.517	-3.417	-24.335	+42140.000
b	-9.212	+2.462	+29.015	+96467.000
# 5102
c	-10.950	+22.255	+13.450	+22771.000
d	-18.583	-29.015	+2.983	+91582.000
# 5137
c	-1.850	+23.295	+27.250	+35784.000
d	-3.000	-33.695	-28.950	+65910.000
# 5248
c	+9.825	+50.335	-0.450	+73678.000
d	-8.350	-43.055	+0.250	+9207.000
# 5285
a	+13.300	+11.000	-20.175	+39217.000
b	-2.750	+6.000	+34.215	+1092.000
# 5312
c	+15.150	+22.775	-7.900	+47468.000
d	-16.050	-23.295	+10.050	+24514.000
# 5303
c	+5.500	+29.535	+26.500	+44372.000
d	-9.850	-23.815	+1.400	+38995.000
# 5284
a	-9.550	-13.200	-21.215	+44315.000
d	+10.600	-46.695	-37.300	+90871.000
# 5301
b	-7.725	-28.475	+20.695	+58490.000
d	-2.300	-22.775	+10.150	+26463.000
# 5341
c	-13.417	+30.575	+20.083	+30747.000
d	+21.783	-48.255	-34.417	+76671.000
# 5289
c	-5.250	+50.855	-1.350	+7939.000
d	+2.961	-31.615	+0.939	+100238.000
# 5352
a	-14.600	+14.800	-23.815	+21744.000
c	+4.200	+27.975	-13.283	+81707.000
# 5338
c	-3.593	+20.695	+30.207	+84273.000
d	+5.483	-28.495	-43.417	+61931.000
# 5380
a	+3.050	+36.450	-20.175	+21542.000
b	-5.150	-45.350	+30.055	+71352.000
# 5327
a	-0.670	+21.670	-24.855	+87127.000
b	+0.567	-18.133	+21.215	+99676.000
# 5422
c	-3.117	+40.455	+4.683	+52498.000
d	-3.200	-29.015	-1.000	+15450.000
# 5388
c	-11.417	+20.175	+20.917	+77704.000
d	+16.930	-30.575	-29.190	+53809.000
# 5452
